Date,Close,Open,High,Low,Volume
10/05/2012,2410.23,2409.95,2419.12,2402.20,81.6
11/05/2012,2394.98,2406.07,2415.98,2393.38,74.8
14/05/2012,2380.73,2408.26,2411.27,2377.98,90.6
15/05/2012,2374.84,2367.08,2376.59,2354.61,78
16/05/2012,2346.19,2369.29,2372.03,2344.50,76.8
17/05/2012,2378.89,2347.18,2383.31,2342.35,86.8
18/05/2012,2344.52,2364.90,2369.60,2338.24,89.6
21/05/2012,2348.30,2343.57,2360.39,2330.32,74.8
22/05/2012,2373.31,2355.73,2374.06,2354.87,76.8
23/05/2012,2363.44,2369.26,2378.08,2350.55,84.2
24/05/2012,2350.97,2359.68,2373.06,2344.58,79.2
25/05/2012,2333.55,2350.54,2355.81,2327.41,74
28/05/2012,2361.37,2325.32,2361.74,2309.07,95
29/05/2012,2389.64,2361.00,2393.28,2358.37,117.2
30/05/2012,2384.67,2385.39,2391.69,2378.13,89.8
31/05/2012,2372.23,2370.01,2382.99,2362.31,77.8
01/06/2012,2373.44,2373.22,2388.09,2365.44,77
04/06/2012,2308.55,2346.98,2348.20,2308.23,90.2
05/06/2012,2311.92,2313.74,2323.30,2304.05,66
06/06/2012,2309.55,2315.56,2323.11,2301.03,58.6
07/06/2012,2293.13,2324.67,2328.67,2288.67,60.2
08/06/2012,2281.45,2306.22,2306.88,2276.71,68
11/06/2012,2305.86,2282.89,2311.77,2278.16,64.2
12/06/2012,2289.79,2295.07,2298.95,2280.95,60
13/06/2012,2318.92,2289.71,2319.71,2284.65,78.4
14/06/2012,2295.95,2306.78,2314.58,2293.06,71.6
15/06/2012,2306.85,2299.78,2314.24,2283.40,68.6
18/06/2012,2316.05,2313.53,2325.05,2309.71,60.6
19/06/2012,2300.79,2313.46,2313.46,2298.39,60.2
20/06/2012,2292.88,2300.41,2304.46,2291.54,54.2
21/06/2012,2260.88,2288.45,2288.45,2253.79,59
25/06/2012,2224.11,2253.51,2253.51,2223.05,59.8
26/06/2012,2222.07,2214.65,2229.24,2203.94,53
27/06/2012,2216.93,2219.94,2233.54,2213.32,51
28/06/2012,2195.84,2220.24,2224.16,2195.35,54.2
29/06/2012,2225.43,2190.57,2226.49,2188.72,61.4
02/07/2012,2226.11,2234.32,2234.87,2215.36,62.2
03/07/2012,2229.19,2225.57,2244.83,2219.05,62.8
04/07/2012,2227.31,2233.33,2239.27,2219.45,55.2
05/07/2012,2201.35,2218.22,2218.22,2192.65,58
06/07/2012,2223.58,2203.73,2227.47,2185.52,76.6
09/07/2012,2170.81,2210.71,2216.70,2168.61,75.2
10/07/2012,2164.44,2166.95,2178.20,2156.73,59
11/07/2012,2175.38,2160.02,2176.49,2156.60,58.6
12/07/2012,2185.49,2172.06,2197.04,2152.68,82.2
13/07/2012,2185.90,2180.17,2198.66,2177.92,57.6
16/07/2012,2147.96,2187.89,2188.06,2146.15,67.4
17/07/2012,2161.19,2142.43,2165.33,2141.48,55.2
18/07/2012,2169.10,2159.86,2170.30,2138.79,66.6
19/07/2012,2184.84,2164.27,2197.79,2159.94,79.4
20/07/2012,2168.64,2180.01,2185.73,2162.06,64.4
23/07/2012,2141.40,2154.17,2154.17,2135.56,55.6
24/07/2012,2146.59,2132.32,2158.95,2131.01,54.4
25/07/2012,2136.15,2141.04,2151.45,2132.83,48.6
26/07/2012,2126.00,2134.99,2147.66,2124.16,52.8
27/07/2012,2128.76,2132.01,2139.15,2120.63,52
30/07/2012,2109.91,2128.16,2137.74,2107.63,52
31/07/2012,2103.64,2109.32,2116.90,2100.25,53.4
01/08/2012,2123.36,2101.72,2130.71,2101.71,53.8
02/08/2012,2111.18,2120.15,2126.46,2103.50,53.4
03/08/2012,2132.80,2113.96,2133.27,2108.33,53.4
06/08/2012,2154.92,2129.15,2158.68,2127.26,71.8
07/08/2012,2157.62,2153.09,2159.68,2148.90,75
08/08/2012,2160.99,2158.98,2168.73,2153.02,72.8
09/08/2012,2174.10,2159.43,2175.54,2148.69,72.6
10/08/2012,2168.81,2172.96,2176.79,2165.28,68.4
13/08/2012,2136.08,2164.04,2164.04,2134.55,71.4
14/08/2012,2142.52,2137.05,2144.01,2119.25,67.6
15/08/2012,2118.95,2138.28,2139.14,2118.50,54.6
16/08/2012,2112.20,2116.08,2122.68,2109.66,45.2
17/08/2012,2114.89,2111.65,2120.71,2100.79,44.4
20/08/2012,2106.96,2102.23,2110.78,2089.02,46.8
21/08/2012,2118.27,2106.38,2124.20,2103.07,60.8
22/08/2012,2107.71,2118.88,2121.15,2097.60,58.4
23/08/2012,2113.07,2106.96,2118.74,2097.08,58.4
24/08/2012,2092.10,2108.36,2109.82,2089.22,60.2
27/08/2012,2055.71,2085.37,2085.37,2055.38,60.4
28/08/2012,2073.15,2054.97,2083.96,2052.49,54.4
29/08/2012,2053.24,2066.82,2073.95,2051.77,52.2
30/08/2012,2052.58,2044.03,2060.19,2032.54,62
31/08/2012,2047.52,2046.29,2059.30,2044.65,46.2
03/09/2012,2059.15,2044.82,2066.78,2041.16,60.6
04/09/2012,2043.65,2060.61,2063.82,2039.27,57.4
05/09/2012,2037.68,2038.87,2048.32,2029.05,57.6
06/09/2012,2051.92,2040.67,2052.95,2036.37,56
07/09/2012,2127.76,2062.99,2145.00,2062.99,140
10/09/2012,2134.89,2128.06,2140.17,2120.49,103.6
11/09/2012,2120.55,2127.52,2127.52,2107.22,80.4
12/09/2012,2126.55,2129.69,2137.89,2109.14,84.2
13/09/2012,2110.38,2123.84,2130.08,2110.00,79
14/09/2012,2123.85,2127.39,2136.23,2111.12,91.2
17/09/2012,2078.50,2120.62,2121.58,2077.48,76.4
18/09/2012,2059.54,2069.34,2074.76,2053.66,53.8
19/09/2012,2067.83,2061.06,2069.95,2055.20,52.2
20/09/2012,2024.84,2060.31,2060.31,2023.08,67.4
21/09/2012,2026.69,2020.55,2041.95,2018.26,60.2
24/09/2012,2033.19,2015.77,2040.85,2005.26,57.6
25/09/2012,2029.29,2028.63,2039.10,2021.81,48.2
26/09/2012,2004.17,2027.85,2033.04,1999.48,50.4
27/09/2012,2056.32,2003.10,2068.07,2002.32,76.6
28/09/2012,2086.17,2042.89,2089.63,2040.35,79.4
08/10/2012,2074.42,2084.85,2096.26,2063.09,55.2
09/10/2012,2115.23,2081.59,2119.34,2081.59,84.6
10/10/2012,2119.94,2111.59,2121.99,2102.53,79
11/10/2012,2102.87,2114.23,2117.84,2101.14,74.4
12/10/2012,2104.93,2109.07,2127.31,2092.51,68.2
15/10/2012,2098.70,2105.02,2107.20,2085.11,54
16/10/2012,2098.81,2097.05,2111.78,2089.70,57.8
17/10/2012,2105.62,2104.28,2113.16,2088.04,59.8
18/10/2012,2131.69,2108.50,2137.69,2107.49,87.2
19/10/2012,2128.30,2129.82,2136.87,2125.74,67.6
22/10/2012,2132.76,2118.52,2138.03,2112.75,60.2
23/10/2012,2114.45,2132.11,2136.22,2111.92,72.6
24/10/2012,2115.99,2106.83,2124.00,2104.67,72.8
25/10/2012,2101.58,2114.76,2128.74,2100.61,85.4
26/10/2012,2066.21,2100.10,2102.16,2058.06,78.6
29/10/2012,2058.94,2061.85,2068.24,2053.09,53.6
30/10/2012,2062.35,2059.20,2075.91,2054.26,60.6
31/10/2012,2068.88,2061.12,2070.48,2053.58,59.6
01/11/2012,2104.43,2070.02,2109.50,2069.95,82.8
02/11/2012,2117.05,2105.45,2119.22,2096.53,76.6
05/11/2012,2114.03,2113.33,2123.33,2104.58,71.6
06/11/2012,2106.00,2113.66,2114.79,2078.47,71.4
07/11/2012,2105.73,2102.42,2112.63,2093.29,59.4
08/11/2012,2071.51,2091.25,2092.56,2070.65,66.6
09/11/2012,2069.07,2066.50,2077.23,2062.42,54.2
12/11/2012,2079.27,2069.21,2079.57,2061.84,56.6
13/11/2012,2047.89,2078.13,2078.13,2044.04,61
14/11/2012,2055.42,2047.26,2056.49,2040.17,48
15/11/2012,2030.29,2045.46,2053.56,2029.87,50.6
16/11/2012,2014.72,2026.56,2028.69,2001.71,49.6
19/11/2012,2016.98,2013.25,2018.38,1995.72,45.4
20/11/2012,2008.92,2020.43,2023.61,2004.17,42.6
21/11/2012,2030.32,2008.21,2031.15,1995.17,53.2
22/11/2012,2015.61,2021.21,2023.08,2009.72,45.6
23/11/2012,2027.38,2020.02,2034.88,2017.00,51.6
26/11/2012,2017.46,2023.34,2027.27,2014.03,44.8
27/11/2012,1991.17,2012.07,2014.21,1990.34,56.6
28/11/2012,1973.52,1984.48,1984.86,1968.21,50.6
29/11/2012,1963.49,1972.93,1980.56,1961.82,49.6
30/11/2012,1980.12,1961.81,1983.42,1959.33,56.8
03/12/2012,1959.77,1977.25,1988.19,1957.88,61.6
04/12/2012,1975.14,1956.62,1980.12,1949.46,62.4
05/12/2012,2031.91,1973.11,2040.60,1970.20,120
06/12/2012,2029.24,2029.56,2036.61,2018.38,81.4
07/12/2012,2061.79,2028.77,2065.74,2023.96,115.2
10/12/2012,2083.77,2067.32,2087.01,2064.61,115.4
11/12/2012,2074.70,2077.56,2088.64,2070.19,93.4
12/12/2012,2082.73,2073.27,2085.93,2066.39,78.6
13/12/2012,2061.48,2077.42,2081.36,2059.47,72.2
14/12/2012,2150.63,2062.69,2152.50,2062.54,160.8
17/12/2012,2160.34,2152.10,2169.57,2151.94,144.2
18/12/2012,2162.46,2155.86,2183.71,2144.73,126
19/12/2012,2162.24,2158.67,2175.40,2154.29,94.4
20/12/2012,2168.35,2156.19,2174.82,2142.95,99.4
21/12/2012,2153.31,2169.57,2190.40,2148.17,103.4
24/12/2012,2159.05,2150.65,2170.39,2149.82,78.4
25/12/2012,2213.61,2154.32,2220.26,2146.86,143.4
26/12/2012,2219.13,2211.59,2220.48,2206.79,121.8
27/12/2012,2205.90,2223.66,2234.72,2204.79,129
28/12/2012,2233.25,2207.91,2234.87,2204.00,116
31/12/2012,2269.13,2236.46,2269.51,2236.46,128
04/01/2013,2276.99,2289.51,2296.11,2256.56,139.4
07/01/2013,2285.36,2271.66,2293.32,2266.86,118.2
08/01/2013,2276.07,2284.65,2289.14,2262.98,123
09/01/2013,2275.34,2271.30,2283.90,2259.05,122
10/01/2013,2283.66,2274.38,2295.48,2268.65,120
11/01/2013,2243.00,2285.19,2290.21,2234.95,125
14/01/2013,2311.74,2236.29,2317.62,2235.11,144.8
15/01/2013,2325.68,2312.47,2332.78,2309.32,165.6
16/01/2013,2309.50,2322.16,2326.76,2279.51,153.6
17/01/2013,2284.91,2305.14,2305.60,2275.88,119.2
18/01/2013,2317.07,2295.81,2324.51,2285.97,125.4
21/01/2013,2328.22,2321.49,2329.58,2305.10,134.6
22/01/2013,2315.14,2326.49,2335.81,2301.30,149.4
23/01/2013,2320.91,2308.52,2325.12,2296.49,118.2
24/01/2013,2302.60,2320.26,2362.94,2287.30,161
25/01/2013,2291.30,2300.00,2308.38,2288.26,92.6
28/01/2013,2346.50,2295.35,2346.92,2295.35,128.4
29/01/2013,2358.98,2347.22,2363.80,2337.35,141.8
30/01/2013,2382.48,2360.75,2383.76,2347.89,149.8
31/01/2013,2385.42,2383.43,2391.82,2371.23,139.8
01/02/2013,2419.02,2377.41,2421.15,2369.57,140.8
04/02/2013,2428.15,2425.92,2440.38,2417.58,167.6
05/02/2013,2433.13,2411.00,2437.42,2403.30,150.8
06/02/2013,2434.48,2432.68,2441.73,2427.70,116.6
07/02/2013,2418.53,2430.69,2433.89,2394.22,120
08/02/2013,2432.40,2416.62,2443.03,2414.40,109
18/02/2013,2421.56,2441.91,2444.80,2415.43,116.2
19/02/2013,2382.91,2420.26,2427.07,2373.53,123.4
20/02/2013,2397.18,2383.49,2397.94,2370.61,110.2
21/02/2013,2325.95,2378.82,2378.82,2309.17,144
22/02/2013,2314.16,2322.94,2330.88,2308.76,97
25/02/2013,2325.82,2320.62,2338.78,2315.01,88.4
26/02/2013,2293.34,2313.74,2340.71,2289.89,117.6
27/02/2013,2313.22,2297.77,2324.63,2292.03,97.8
28/02/2013,2365.59,2322.32,2366.16,2308.92,127
01/03/2013,2359.51,2364.54,2369.65,2330.86,120.4
04/03/2013,2273.40,2332.08,2333.54,2259.25,161.8
05/03/2013,2326.31,2274.81,2328.14,2270.10,131.2
06/03/2013,2347.18,2333.61,2351.44,2321.60,141.4
07/03/2013,2324.29,2340.44,2352.02,2304.27,139.8
08/03/2013,2318.61,2326.42,2333.67,2314.59,98.8
11/03/2013,2310.59,2314.68,2320.96,2296.58,84.2
12/03/2013,2286.60,2309.16,2333.29,2264.83,117.6
13/03/2013,2263.97,2282.17,2286.33,2253.25,91
14/03/2013,2270.28,2255.77,2276.22,2253.31,80.2
15/03/2013,2278.40,2269.31,2312.08,2250.00,116.4
18/03/2013,2240.02,2267.29,2276.05,2239.21,93.2
19/03/2013,2257.43,2244.26,2261.31,2232.02,87.6
20/03/2013,2317.38,2257.74,2317.86,2257.42,131.2
21/03/2013,2324.24,2318.21,2330.81,2311.60,119.2
22/03/2013,2328.28,2321.40,2332.00,2314.97,101.2
25/03/2013,2326.72,2334.74,2344.89,2319.91,97
26/03/2013,2297.67,2318.58,2319.99,2281.12,104.4
27/03/2013,2301.26,2299.38,2323.48,2289.00,96.4
28/03/2013,2236.30,2273.55,2273.55,2232.91,127.6
29/03/2013,2236.62,2238.49,2246.87,2228.81,85.6
01/04/2013,2234.40,2229.46,2243.95,2227.31,77.4
02/04/2013,2227.74,2234.90,2253.42,2220.44,89.8
03/04/2013,2225.29,2232.69,2241.34,2217.25,81.8
08/04/2013,2211.59,2196.24,2212.59,2180.67,86.2
09/04/2013,2225.77,2215.47,2234.73,2215.47,82.8
10/04/2013,2226.13,2224.93,2233.04,2212.56,80.6
11/04/2013,2219.55,2236.98,2242.48,2217.26,73.6
12/04/2013,2206.78,2218.09,2226.26,2204.44,66.8
15/04/2013,2181.94,2199.91,2204.99,2177.39,71.6
16/04/2013,2194.84,2169.63,2196.43,2165.78,80
17/04/2013,2193.80,2195.03,2197.51,2178.47,68.4
18/04/2013,2197.60,2181.82,2206.03,2175.44,71.6
19/04/2013,2244.64,2201.12,2250.11,2200.58,109.6
22/04/2013,2242.17,2236.40,2245.12,2232.26,95.2
23/04/2013,2184.54,2242.62,2242.62,2182.81,96.6
24/04/2013,2218.32,2187.35,2226.12,2184.11,91.6
25/04/2013,2199.31,2213.19,2224.63,2191.85,96.8
26/04/2013,2177.91,2203.89,2210.58,2173.86,76.6
02/05/2013,2174.12,2170.78,2179.65,2161.14,68.4
03/05/2013,2205.50,2179.05,2222.81,2179.05,88.6
06/05/2013,2231.17,2212.50,2236.07,2212.50,92.2
07/05/2013,2235.57,2227.86,2240.26,2219.44,86.4
08/05/2013,2246.30,2242.39,2255.21,2235.42,90.4
09/05/2013,2232.97,2246.96,2247.86,2221.38,98.6
10/05/2013,2246.83,2228.82,2247.67,2225.81,90.4
13/05/2013,2241.92,2247.68,2250.85,2231.36,86.2
14/05/2013,2217.01,2238.90,2239.93,2205.87,83.2
15/05/2013,2224.80,2217.09,2225.19,2213.58,71.8
16/05/2013,2251.80,2221.34,2252.87,2210.77,110.2
17/05/2013,2282.87,2249.81,2288.09,2248.41,126.2
20/05/2013,2299.99,2286.33,2309.39,2281.90,139.2
21/05/2013,2305.11,2297.11,2305.30,2290.12,124.2
22/05/2013,2302.40,2303.75,2314.18,2292.43,128.4
23/05/2013,2275.67,2293.81,2304.95,2274.10,124
24/05/2013,2288.53,2281.45,2292.59,2270.25,101.4
27/05/2013,2293.08,2286.66,2301.70,2283.94,107.4
28/05/2013,2321.32,2293.40,2322.10,2281.47,132.6
29/05/2013,2324.02,2323.54,2334.33,2321.17,125.2
30/05/2013,2317.75,2316.25,2325.72,2310.49,112
31/05/2013,2300.59,2320.74,2325.53,2299.37,108.2
03/06/2013,2299.25,2300.21,2313.43,2294.11,96.8
04/06/2013,2272.42,2297.10,2297.10,2264.76,101.8
05/06/2013,2270.93,2270.71,2276.86,2260.87,76.4
06/06/2013,2242.11,2264.43,2266.69,2240.07,81.6
07/06/2013,2210.90,2242.26,2250.63,2205.07,90
13/06/2013,2148.35,2190.10,2190.10,2126.22,94.4
14/06/2013,2162.04,2150.06,2163.85,2142.78,77.8
17/06/2013,2156.22,2165.99,2169.36,2147.03,75.8
18/06/2013,2159.29,2158.55,2161.68,2138.35,69.6
19/06/2013,2143.45,2150.82,2150.82,2115.79,75.4
20/06/2013,2084.02,2132.81,2132.81,2082.82,77.8
21/06/2013,2073.09,2058.98,2085.86,2042.88,79.6
24/06/2013,1963.23,2068.86,2068.86,1958.40,109.2
25/06/2013,1959.51,1948.31,1963.57,1849.65,138.2
26/06/2013,1951.49,1954.47,1959.16,1922.82,101.2
27/06/2013,1950.01,1955.13,1980.54,1942.37,105.8
28/06/2013,1979.21,1935.52,1987.98,1925.65,100.8
01/07/2013,1995.24,1965.99,1995.92,1957.57,78
02/07/2013,2006.56,1992.89,2007.62,1978.43,86.4
03/07/2013,1994.27,1996.51,1996.54,1965.52,93.4
04/07/2013,2006.10,1982.87,2022.14,1974.10,100.4
05/07/2013,2007.20,2006.19,2021.54,2002.37,91.4
08/07/2013,1958.27,1983.21,1983.21,1953.12,84.2
09/07/2013,1965.45,1953.60,1969.15,1946.37,64.6
10/07/2013,2008.13,1962.84,2009.36,1960.28,89.8
11/07/2013,2072.99,2011.02,2092.87,2010.40,160
12/07/2013,2039.49,2068.04,2074.86,2036.05,121.2
15/07/2013,2059.39,2046.12,2076.67,2037.25,101.4
16/07/2013,2065.72,2054.60,2066.36,2038.54,96.8
17/07/2013,2044.92,2061.19,2075.81,2043.23,103.2
18/07/2013,2023.40,2038.40,2043.37,2016.90,92.2
19/07/2013,1992.65,2025.32,2035.22,1990.25,104.6
22/07/2013,2004.76,1977.73,2005.47,1970.64,83
23/07/2013,2043.88,2008.95,2051.53,2005.09,109.6
24/07/2013,2033.33,2035.69,2042.77,2010.42,106.6
25/07/2013,2021.17,2037.34,2045.36,2016.43,98.6
26/07/2013,2010.85,2013.19,2021.57,2000.80,73.8
29/07/2013,1976.31,1997.84,1997.84,1969.85,78.7
30/07/2013,1990.06,1981.45,2006.23,1965.36,77.2
31/07/2013,1993.80,2000.79,2015.47,1987.88,70.2
01/08/2013,2029.07,2000.82,2029.93,1997.06,91.2
02/08/2013,2029.42,2039.51,2047.08,2025.65,93.6
05/08/2013,2050.48,2031.72,2050.91,2025.23,85.5
06/08/2013,2060.50,2043.65,2066.74,2034.96,105.6
07/08/2013,2046.78,2056.37,2069.56,2043.75,107.7
08/08/2013,2044.90,2044.44,2058.56,2037.25,84.1
09/08/2013,2052.24,2052.24,2061.71,2030.13,95.3
12/08/2013,2101.28,2058.42,2102.35,2055.72,135.1
13/08/2013,2106.16,2101.32,2106.40,2093.80,117.7
14/08/2013,2100.14,2109.23,2122.97,2093.04,114.4
15/08/2013,2081.88,2099.28,2108.41,2079.97,99.4
16/08/2013,2068.45,2075.98,2198.85,2061.65,153.1
19/08/2013,2085.60,2055.13,2091.13,2052.70,97.4
20/08/2013,2072.59,2081.97,2098.98,2066.07,107.4
21/08/2013,2072.96,2076.27,2076.32,2056.91,87.4
22/08/2013,2067.12,2069.31,2083.33,2062.37,90.9
23/08/2013,2057.46,2075.93,2079.85,2029.36,112.4
26/08/2013,2096.47,2061.42,2097.34,2056.13,119.9
27/08/2013,2103.57,2095.44,2105.38,2090.43,126.4
28/08/2013,2101.30,2092.31,2113.82,2080.86,161.4
29/08/2013,2097.23,2108.44,2110.89,2088.24,133.2
30/08/2013,2098.38,2097.22,2114.39,2089.09,170
02/09/2013,2098.45,2104.09,2108.68,2078.46,149.2
03/09/2013,2123.11,2100.45,2123.85,2095.46,138.8
04/09/2013,2127.62,2121.68,2133.00,2115.75,142
05/09/2013,2122.43,2125.25,2127.85,2115.24,126.5
06/09/2013,2139.99,2119.33,2143.24,2119.02,143.2
09/09/2013,2212.52,2151.35,2218.53,2151.35,219.4
10/09/2013,2237.98,2214.81,2238.55,2202.82,237.2
11/09/2013,2241.27,2244.96,2258.07,2233.00,244.3
12/09/2013,2255.60,2236.17,2270.27,2226.29,209.7
13/09/2013,2236.22,2251.46,2259.42,2228.48,172
16/09/2013,2231.40,2244.46,2248.47,2226.17,154.8
17/09/2013,2185.56,2230.39,2230.93,2184.92,154.5
18/09/2013,2191.85,2185.94,2195.90,2172.04,115.1
23/09/2013,2221.04,2199.36,2223.07,2198.34,133.2
24/09/2013,2207.53,2219.47,2219.54,2187.24,160.4
25/09/2013,2198.51,2206.23,2217.97,2193.72,160.2
26/09/2013,2155.81,2192.23,2192.23,2154.72,140.4
27/09/2013,2160.03,2150.96,2165.78,2149.59,105.4
30/09/2013,2174.67,2167.73,2176.30,2165.16,92.8
08/10/2013,2198.20,2171.90,2200.02,2161.49,126.7
09/10/2013,2211.77,2191.39,2212.35,2185.18,130.9
10/10/2013,2190.93,2214.41,2214.59,2186.48,149.8
11/10/2013,2228.15,2201.41,2228.87,2200.53,156.9
14/10/2013,2237.77,2232.22,2242.98,2226.40,166
15/10/2013,2233.41,2237.93,2240.25,2221.14,153.7
16/10/2013,2193.07,2228.11,2228.11,2183.40,154.6
17/10/2013,2188.54,2201.71,2211.03,2183.25,126.8
18/10/2013,2193.78,2188.71,2203.29,2184.36,103.7
21/10/2013,2229.24,2198.11,2230.28,2190.39,136.7
22/10/2013,2210.65,2227.34,2227.34,2204.24,149.1
23/10/2013,2183.11,2213.27,2226.85,2177.73,146.3
24/10/2013,2164.32,2178.82,2183.41,2159.87,103
25/10/2013,2132.96,2163.69,2170.61,2122.68,113.9
28/10/2013,2133.87,2135.88,2140.96,2123.07,88.4
29/10/2013,2128.86,2135.23,2163.66,2093.20,143.1
30/10/2013,2160.46,2126.69,2161.94,2121.84,119.6
31/10/2013,2141.61,2155.51,2155.51,2137.47,108.1
01/11/2013,2149.56,2139.88,2157.31,2132.63,89.1
04/11/2013,2149.63,2156.09,2160.58,2143.21,76.1
05/11/2013,2157.24,2139.84,2158.15,2124.84,91.9
06/11/2013,2139.61,2149.39,2166.17,2138.78,100.5
07/11/2013,2129.40,2136.63,2141.60,2119.19,81.8
08/11/2013,2106.13,2120.92,2128.58,2103.51,83.1
11/11/2013,2109.47,2103.30,2117.28,2093.63,69.7
12/11/2013,2126.77,2110.72,2127.94,2108.40,79.4
13/11/2013,2087.94,2117.89,2117.91,2086.01,88.3
14/11/2013,2100.51,2087.12,2102.38,2078.99,83.8
15/11/2013,2135.83,2100.90,2153.21,2100.79,125.9
18/11/2013,2197.22,2147.37,2198.32,2143.77,157.5
19/11/2013,2193.13,2198.32,2203.30,2186.11,125
20/11/2013,2206.61,2201.47,2207.10,2186.64,119
21/11/2013,2205.77,2197.01,2206.53,2177.74,137.2
22/11/2013,2196.38,2206.47,2211.07,2188.77,113.8
25/11/2013,2186.11,2186.06,2209.15,2181.42,108.3
26/11/2013,2183.07,2184.33,2192.58,2176.18,100.5
27/11/2013,2201.07,2181.73,2207.62,2176.85,115.4
28/11/2013,2219.37,2204.38,2234.39,2202.62,134.5
29/11/2013,2220.50,2221.62,2224.94,2212.26,107
02/12/2013,2207.37,2203.12,2231.92,2172.63,174.3
03/12/2013,2222.67,2196.82,2227.93,2193.25,113.5
04/12/2013,2251.76,2219.97,2260.87,2215.92,157.3
05/12/2013,2247.06,2252.72,2255.26,2239.14,122
06/12/2013,2237.11,2242.56,2248.15,2228.63,103.7
09/12/2013,2238.20,2241.79,2249.17,2231.73,93.3
10/12/2013,2237.49,2239.86,2250.50,2231.68,109
11/12/2013,2204.17,2228.63,2228.63,2193.16,109.4
12/12/2013,2202.80,2199.32,2214.55,2194.90,86.1
13/12/2013,2196.07,2188.26,2204.64,2183.84,85.1
16/12/2013,2160.86,2197.23,2201.70,2159.99,101.4
17/12/2013,2151.08,2161.54,2165.54,2146.31,78.6
18/12/2013,2148.28,2150.41,2156.59,2142.62,64.2
19/12/2013,2127.79,2153.67,2159.14,2126.25,73.1
20/12/2013,2084.79,2128.37,2131.74,2082.85,86.8
23/12/2013,2089.71,2089.54,2099.52,2068.54,68.1
24/12/2013,2092.91,2094.07,2111.80,2079.81,70.3
25/12/2013,2106.35,2095.02,2107.23,2088.30,65.2
26/12/2013,2073.10,2102.66,2102.66,2070.55,78.5
27/12/2013,2101.25,2074.59,2110.36,2069.59,76.8
30/12/2013,2097.53,2108.88,2112.01,2095.06,74.1
31/12/2013,2115.98,2090.68,2120.27,2087.42,80.5
02/01/2014,2109.39,2112.13,2113.11,2101.02,68.5
03/01/2014,2083.14,2101.54,2102.17,2075.90,84.5
06/01/2014,2045.71,2078.68,2078.68,2034.01,89.6
07/01/2014,2047.32,2034.22,2052.28,2029.25,63.4
08/01/2014,2044.34,2047.26,2062.95,2037.11,71.6
09/01/2014,2027.62,2041.77,2057.20,2026.45,75.9
10/01/2014,2013.30,2023.54,2029.30,2008.01,75.6
13/01/2014,2009.56,2014.98,2027.18,2000.40,66.5
14/01/2014,2026.84,2007.16,2027.43,2001.14,70.4
15/01/2014,2023.35,2024.23,2027.41,2010.20,67.4
16/01/2014,2023.70,2022.54,2034.71,2014.41,72.8
17/01/2014,2004.95,2017.52,2017.87,2001.33,67.3
20/01/2014,1991.25,2001.89,2005.94,1984.82,56.3
21/01/2014,2008.31,1992.02,2014.15,1992.02,59.8
22/01/2014,2051.75,2009.97,2052.34,2008.93,98.9
23/01/2014,2042.18,2048.33,2052.53,2039.05,84.2
24/01/2014,2054.39,2037.67,2060.99,2034.45,92.9
27/01/2014,2033.30,2044.27,2044.85,2029.63,88.8
28/01/2014,2038.51,2036.40,2047.13,2026.99,72.5
29/01/2014,2049.91,2042.18,2051.58,2039.77,73.9
30/01/2014,2033.08,2045.93,2045.93,2031.47,62.6
07/02/2014,2044.50,2022.32,2044.73,2014.70,73.6
10/02/2014,2086.07,2049.98,2087.98,2049.98,124.3
11/02/2014,2103.67,2086.18,2111.06,2082.52,142.2
12/02/2014,2109.96,2103.83,2110.90,2096.51,126.3
13/02/2014,2098.40,2106.93,2122.83,2096.97,146.5
14/02/2014,2115.85,2097.32,2116.19,2095.09,111.5
17/02/2014,2135.42,2124.88,2136.45,2117.69,140.2
18/02/2014,2119.07,2134.14,2134.14,2113.13,142.9
19/02/2014,2142.55,2116.92,2152.96,2111.17,151.3
20/02/2014,2138.78,2152.89,2177.98,2136.48,157.1
21/02/2014,2113.69,2131.59,2132.70,2098.33,117.7
24/02/2014,2076.69,2099.72,2099.72,2058.79,123.6
25/02/2014,2034.22,2077.28,2087.62,2026.54,140.1
26/02/2014,2041.25,2026.61,2041.63,2014.38,110.1
27/02/2014,2047.35,2045.10,2068.31,2036.39,132.2
28/02/2014,2056.30,2040.62,2058.49,2020.94,111.6
03/03/2014,2075.24,2052.07,2078.33,2047.07,127.5
04/03/2014,2071.47,2068.11,2074.02,2050.13,115.9
05/03/2014,2053.08,2073.29,2074.81,2050.18,107.7
06/03/2014,2059.58,2050.03,2065.79,2030.95,109.3
07/03/2014,2057.91,2058.38,2079.49,2050.47,103.7
10/03/2014,1999.06,2042.35,2042.63,1995.55,115.7
11/03/2014,2001.16,1994.42,2008.07,1985.60,92.7
12/03/2014,1997.69,1996.24,2011.06,1974.38,101.4
13/03/2014,2019.11,2000.69,2029.12,1996.53,101
14/03/2014,2004.34,2008.82,2017.91,1990.98,87.8
17/03/2014,2023.67,2009.88,2024.37,1999.25,86.3
18/03/2014,2025.20,2026.22,2034.92,2020.41,96.8
19/03/2014,2021.73,2019.98,2022.18,2002.44,95.2
20/03/2014,1993.48,2017.22,2030.85,1993.00,110.3
21/03/2014,2047.62,1987.68,2052.47,1986.07,144.5
24/03/2014,2066.28,2050.83,2074.06,2043.33,147.7
25/03/2014,2067.31,2063.32,2079.55,2057.49,131.8
